Идентификатор,Логин,Имя,Оболочка,Домашняя директория
8323,james_ford_8323,James Ford,/bin/dash,/home/james_ford_8323
5018,maria_patel_5018,Maria Patel,/bin/tcsh,/home/maria_patel_5018
1955,stephen_espinoza_1955,Stephen Espinoza,/bin/elvish,/home/stephen_espinoza_1955
1150,joseph_shaw_1150,Joseph Shaw,/bin/csh,/home/joseph_shaw_1150
4230,debra_mitchell_4230,Debra Mitchell,/bin/zsh,/home/debra_mitchell_4230
8949,jennifer_turner_8949,Jennifer Turner,/bin/elvish,/home/jennifer_turner_8949
7012,jodi_williams_7012,Jodi Williams,/bin/oil,/home/jodi_williams_7012
9447,monica_love_9447,Monica Love,/bin/rc,/home/root
5584,samantha_king_5584,Samantha King,/bin/csh,/home/samantha_king_5584
2189,daniel_mora_2189,Daniel Mora,/bin/ksh,/home/daniel_mora_2189
6331,austin_stanley_md_6331,Austin Stanley MD,/bin/ksh,/home/austin_stanley_md_6331
8738,sabrina_payne_8738,Sabrina Payne,/bin/oil,/home/sabrina_payne_8738
4890,nicole_walker_4890,Nicole Walker,/bin/elvish,/home/nicole_walker_4890
4759,tracy_randall_4759,Tracy Randall,/bin/bash,/home/tracy_randall_4759
2310,andrew_perez_2310,Andrew Perez,/bin/oh,/home/andrew_perez_2310
2314,aaron_munoz_2314,Aaron Munoz,/bin/fish,/home/root
2589,cassandra_todd_2589,Cassandra Todd,/bin/tcsh,/home/cassandra_todd_2589
9201,james_evans_9201,James Evans,/bin/bash,/home/james_evans_9201
8762,andrew_smith_8762,Andrew Smith,/bin/fish,/home/andrew_smith_8762
4187,wesley_mendez_4187,Wesley Mendez,/bin/fish,/home/wesley_mendez_4187
6330,robert_keller_6330,Robert Keller,/bin/ion,/home/robert_keller_6330
453,nicole_morrison_453,Nicole Morrison,/bin/tcsh,/home/nicole_morrison_453
3005,taylor_smith_3005,Taylor Smith,/bin/bash,/home/root
8512,michele_woods_8512,Michele Woods,/bin/zsh,/home/michele_woods_8512
7344,ashley_aguirre_7344,Ashley Aguirre,/bin/zsh,/home/ashley_aguirre_7344
7460,michael_smith_7460,Michael Smith,/bin/tcsh,/home/root
4484,katrina_scott_4484,Katrina Scott,/bin/bash,/home/root
2591,rebecca_anderson_2591,Rebecca Anderson,/bin/elvish,/home/rebecca_anderson_2591
9433,anna_parker_9433,Anna Parker,/bin/xonsh,/home/anna_parker_9433
7111,annette_knight_7111,Annette Knight,/bin/fish,/home/annette_knight_7111
6356,brian_lutz_6356,Brian Lutz,/bin/scsh,/home/brian_lutz_6356
4680,pamela_cherry_4680,Pamela Cherry,/bin/ksh,/home/pamela_cherry_4680
3079,nicholas_carter_3079,Nicholas Carter,/bin/sh,/home/root
4271,laurie_hernandez_4271,Laurie Hernandez,/bin/elvish,/home/laurie_hernandez_4271
9811,thomas_ball_9811,Thomas Ball,/bin/dash,/home/thomas_ball_9811
3196,meghan_houston_3196,Meghan Houston,/bin/fish,/home/meghan_houston_3196
9612,gregory_valenzuela_9612,Gregory Valenzuela,/bin/scsh,/home/gregory_valenzuela_9612
6442,joy_tran_6442,Joy Tran,/bin/tcsh,/home/joy_tran_6442
208,kevin_gill_208,Kevin Gill,/bin/xonsh,/home/root
2960,catherine_higgins_2960,Catherine Higgins,/bin/bash,/home/root
9858,nathan_peck_9858,Nathan Peck,/bin/elvish,/home/nathan_peck_9858
135,calvin_davis_135,Calvin Davis,/bin/rc,/home/calvin_davis_135
3010,jason_bowen_3010,Jason Bowen,/bin/zsh,/home/jason_bowen_3010
6096,teresa_brown_6096,Teresa Brown,/bin/rc,/home/root
1526,patricia_castillo_1526,Patricia Castillo,/bin/fish,/home/root
8399,traci_richardson_8399,Traci Richardson,/bin/elvish,/home/traci_richardson_8399
6952,kathryn_russell_6952,Kathryn Russell,/bin/elvish,/home/kathryn_russell_6952
2351,natalie_colon_2351,Natalie Colon,/bin/eshell,/home/natalie_colon_2351
9384,pamela_dickerson_9384,Pamela Dickerson,/bin/oil,/home/pamela_dickerson_9384
8861,kristina_mack_8861,Kristina Mack,/bin/scsh,/home/kristina_mack_8861
1238,michael_adams_1238,Michael Adams,/bin/rc,/home/michael_adams_1238
2193,anthony_salazar_2193,Anthony Salazar,/bin/fish,/home/anthony_salazar_2193
8828,jennifer_peterson_8828,Jennifer Peterson,/bin/ion,/home/jennifer_peterson_8828
8779,danny_hanna_8779,Danny Hanna,/bin/zsh,/home/danny_hanna_8779
7996,keith_ramirez_7996,Keith Ramirez,/bin/scsh,/home/keith_ramirez_7996
463,ian_thompson_463,Ian Thompson,/bin/ion,/home/ian_thompson_463
4573,joanna_melendez_4573,Joanna Melendez,/bin/ion,/home/root
514,cheryl_williams_514,Cheryl Williams,/bin/scsh,/home/root
3697,jason_joyce_3697,Jason Joyce,/bin/sh,/home/jason_joyce_3697
2446,elaine_barker_2446,Elaine Barker,/bin/fish,/home/root
9763,robert_davenport_9763,Robert Davenport,/bin/ksh,/home/robert_davenport_9763
6941,shane_perry_6941,Shane Perry,/bin/xonsh,/home/shane_perry_6941
7156,david_irwin_7156,David Irwin,/bin/ksh,/home/root
9568,samantha_blankenship_9568,Samantha Blankenship,/bin/ksh,/home/samantha_blankenship_9568
867,frederick_humphrey_867,Frederick Humphrey,/bin/sh,/home/root
5729,sharon_black_5729,Sharon Black,/bin/scsh,/home/sharon_black_5729
9813,matthew_larson_9813,Matthew Larson,/bin/csh,/home/matthew_larson_9813
7233,kara_cantrell_7233,Kara Cantrell,/bin/ksh,/home/root
3399,leah_wells_3399,Leah Wells,/bin/ksh,/home/root
1450,samantha_edwards_1450,Samantha Edwards,/bin/rc,/home/samantha_edwards_1450
3134,billy_moore_3134,Billy Moore,/bin/xonsh,/home/billy_moore_3134
5086,james_sharp_5086,James Sharp,/bin/xonsh,/home/root
1332,mark_allen_1332,Mark Allen,/bin/xonsh,/home/root
6881,lauren_edwards_6881,Lauren Edwards,/bin/csh,/home/lauren_edwards_6881
605,cynthia_allen_605,Cynthia Allen,/bin/zsh,/home/cynthia_allen_605
7943,breanna_nicholson_7943,Breanna Nicholson,/bin/bash,/home/breanna_nicholson_7943
9559,ryan_white_9559,Ryan White,/bin/tcsh,/home/ryan_white_9559
7936,adriana_pierce_7936,Adriana Pierce,/bin/ion,/home/root
4360,james_walker_4360,James Walker,/bin/eshell,/home/james_walker_4360
3515,nathaniel_hudson_3515,Nathaniel Hudson,/bin/oil,/home/nathaniel_hudson_3515
4276,katelyn_griffith_4276,Katelyn Griffith,/bin/bash,/home/root
2312,sara_watson_2312,Sara Watson,/bin/zsh,/home/sara_watson_2312
1551,christopher_kennedy_1551,Christopher Kennedy,/bin/sh,/home/root
6100,nicholas_barron_6100,Nicholas Barron,/bin/zsh,/home/root
9213,christopher_wilson_9213,Christopher Wilson,/bin/dash,/home/christopher_wilson_9213
2028,selena_ortega_2028,Selena Ortega,/bin/sh,/home/root
344,courtney_johnson_344,Courtney Johnson,/bin/elvish,/home/courtney_johnson_344
8053,manuel_harris_8053,Manuel Harris,/bin/oil,/home/manuel_harris_8053
8500,cindy_goodman_8500,Cindy Goodman,/bin/xonsh,/home/cindy_goodman_8500
1723,dr._shelly_hanna_md_1723,Dr. Shelly Hanna MD,/bin/dash,/home/dr._shelly_hanna_md_1723
9385,brandon_ross_jr._9385,Brandon Ross Jr.,/bin/scsh,/home/brandon_ross_jr._9385
2222,gerald_fleming_2222,Gerald Fleming,/bin/rc,/home/gerald_fleming_2222
8309,richard_lawson_8309,Richard Lawson,/bin/tcsh,/home/richard_lawson_8309
535,chelsea_pugh_535,Chelsea Pugh,/bin/bash,/home/chelsea_pugh_535
1617,mr._jeffrey_henry_iii_1617,Mr. Jeffrey Henry III,/bin/rc,/home/mr._jeffrey_henry_iii_1617
2320,nicole_fernandez_2320,Nicole Fernandez,/bin/ksh,/home/root
9410,desiree_zhang_9410,Desiree Zhang,/bin/sh,/home/desiree_zhang_9410
3316,bryan_suarez_3316,Bryan Suarez,/bin/tcsh,/home/bryan_suarez_3316
5193,victoria_wells_5193,Victoria Wells,/bin/zsh,/home/victoria_wells_5193
3193,justin_downs_3193,Justin Downs,/bin/oil,/home/justin_downs_3193
6911,blake_baker_6911,Blake Baker,/bin/ion,/home/root
3760,lawrence_herrera_3760,Lawrence Herrera,/bin/oh,/home/lawrence_herrera_3760
8981,latoya_day_8981,Latoya Day,/bin/ion,/home/latoya_day_8981
4593,jonathan_miller_4593,Jonathan Miller,/bin/dash,/home/jonathan_miller_4593
4118,sheila_riley_4118,Sheila Riley,/bin/sh,/home/sheila_riley_4118
8968,peter_gutierrez_8968,Peter Gutierrez,/bin/xonsh,/home/peter_gutierrez_8968
59,william_sampson_59,William Sampson,/bin/zsh,/home/william_sampson_59
2709,adam_anderson_2709,Adam Anderson,/bin/elvish,/home/adam_anderson_2709
2132,dustin_ayala_2132,Dustin Ayala,/bin/fish,/home/dustin_ayala_2132
7679,amber_parsons_7679,Amber Parsons,/bin/ion,/home/amber_parsons_7679
5338,rebecca_martinez_5338,Rebecca Martinez,/bin/bash,/home/rebecca_martinez_5338
2806,ryan_diaz_2806,Ryan Diaz,/bin/scsh,/home/root
9783,april_nash_9783,April Nash,/bin/tcsh,/home/april_nash_9783
8369,melinda_harris_8369,Melinda Harris,/bin/eshell,/home/root
4533,stephen_wood_4533,Stephen Wood,/bin/bash,/home/stephen_wood_4533
6984,joshua_ryan_6984,Joshua Ryan,/bin/tcsh,/home/joshua_ryan_6984
2007,jennifer_pena_2007,Jennifer Pena,/bin/rc,/home/root
5940,kimberly_estrada_5940,Kimberly Estrada,/bin/oh,/home/kimberly_estrada_5940
5817,rebecca_murphy_5817,Rebecca Murphy,/bin/scsh,/home/rebecca_murphy_5817
9650,jennifer_stanley_9650,Jennifer Stanley,/bin/ion,/home/jennifer_stanley_9650
2677,amanda_hansen_2677,Amanda Hansen,/bin/tcsh,/home/amanda_hansen_2677
6694,donald_nelson_6694,Donald Nelson,/bin/csh,/home/donald_nelson_6694
3780,monica_campbell_3780,Monica Campbell,/bin/dash,/home/monica_campbell_3780
3609,jason_moore_3609,Jason Moore,/bin/ion,/home/jason_moore_3609
8165,cynthia_sanders_8165,Cynthia Sanders,/bin/rc,/home/cynthia_sanders_8165
6246,lauren_wu_6246,Lauren Wu,/bin/elvish,/home/lauren_wu_6246
5998,joshua_cross_5998,Joshua Cross,/bin/ion,/home/joshua_cross_5998
8811,mark_gibson_8811,Mark Gibson,/bin/eshell,/home/mark_gibson_8811
813,teresa_cook_813,Teresa Cook,/bin/scsh,/home/teresa_cook_813
5935,maria_robinson_5935,Maria Robinson,/bin/dash,/home/root
9043,monica_fernandez_9043,Monica Fernandez,/bin/fish,/home/monica_fernandez_9043
3426,olivia_harrell_3426,Olivia Harrell,/bin/fish,/home/olivia_harrell_3426
3085,sarah_garza_3085,Sarah Garza,/bin/rc,/home/sarah_garza_3085
2327,earl_riley_2327,Earl Riley,/bin/ksh,/home/earl_riley_2327
9289,lisa_odom_9289,Lisa Odom,/bin/sh,/home/lisa_odom_9289
6332,joseph_lam_6332,Joseph Lam,/bin/scsh,/home/joseph_lam_6332
7084,carolyn_peters_phd_7084,Carolyn Peters PhD,/bin/zsh,/home/carolyn_peters_phd_7084
725,melissa_smith_725,Melissa Smith,/bin/scsh,/home/melissa_smith_725
148,gloria_ruiz_148,Gloria Ruiz,/bin/eshell,/home/gloria_ruiz_148
2674,tara_yang_2674,Tara Yang,/bin/rc,/home/tara_yang_2674
9216,james_hall_9216,James Hall,/bin/fish,/home/james_hall_9216
5774,jesse_bates_5774,Jesse Bates,/bin/fish,/home/root
9595,amber_weaver_9595,Amber Weaver,/bin/scsh,/home/amber_weaver_9595
7867,daniel_morales_7867,Daniel Morales,/bin/ion,/home/daniel_morales_7867
3779,raymond_dunn_3779,Raymond Dunn,/bin/tcsh,/home/raymond_dunn_3779
9419,michaela_rivera_9419,Michaela Rivera,/bin/ion,/home/michaela_rivera_9419
9574,mr._keith_bartlett_9574,Mr. Keith Bartlett,/bin/dash,/home/mr._keith_bartlett_9574
9169,janet_bennett_9169,Janet Bennett,/bin/bash,/home/janet_bennett_9169
6507,greg_clark_6507,Greg Clark,/bin/elvish,/home/greg_clark_6507
901,joshua_bennett_901,Joshua Bennett,/bin/rc,/home/joshua_bennett_901
1154,crystal_cohen_1154,Crystal Cohen,/bin/ion,/home/crystal_cohen_1154
3631,rebecca_robertson_3631,Rebecca Robertson,/bin/eshell,/home/rebecca_robertson_3631
5302,christine_barton_5302,Christine Barton,/bin/csh,/home/christine_barton_5302
950,michael_hale_950,Michael Hale,/bin/bash,/home/michael_hale_950
3233,sydney_clark_3233,Sydney Clark,/bin/ion,/home/sydney_clark_3233
4259,kathleen_burnett_4259,Kathleen Burnett,/bin/tcsh,/home/root
4643,amber_moore_4643,Amber Moore,/bin/elvish,/home/amber_moore_4643
9656,christopher_johnson_9656,Christopher Johnson,/bin/scsh,/home/christopher_johnson_9656
2080,matthew_ellis_2080,Matthew Ellis,/bin/ksh,/home/matthew_ellis_2080
9453,mark_taylor_9453,Mark Taylor,/bin/tcsh,/home/mark_taylor_9453
3508,james_hill_3508,James Hill,/bin/oh,/home/root
7572,david_smith_7572,David Smith,/bin/sh,/home/david_smith_7572
6662,heather_williams_6662,Heather Williams,/bin/oh,/home/heather_williams_6662
8149,kelly_conway_8149,Kelly Conway,/bin/scsh,/home/kelly_conway_8149
2523,larry_robinson_2523,Larry Robinson,/bin/oh,/home/larry_robinson_2523
6616,david_pena_6616,David Pena,/bin/tcsh,/home/david_pena_6616
8272,patrick_martin_8272,Patrick Martin,/bin/xonsh,/home/patrick_martin_8272
845,robert_proctor_845,Robert Proctor,/bin/dash,/home/robert_proctor_845
9506,joshua_morales_9506,Joshua Morales,/bin/oil,/home/joshua_morales_9506
4773,brian_kidd_4773,Brian Kidd,/bin/ion,/home/root
6797,kathleen_simpson_6797,Kathleen Simpson,/bin/oil,/home/kathleen_simpson_6797
5728,angela_stewart_5728,Angela Stewart,/bin/bash,/home/angela_stewart_5728
7564,jessica_atkinson_7564,Jessica Atkinson,/bin/oil,/home/jessica_atkinson_7564
7360,sharon_davis_7360,Sharon Davis,/bin/scsh,/home/sharon_davis_7360
8451,timothy_taylor_8451,Timothy Taylor,/bin/rc,/home/timothy_taylor_8451
3145,caroline_adams_3145,Caroline Adams,/bin/fish,/home/caroline_adams_3145
8875,monica_sanchez_8875,Monica Sanchez,/bin/scsh,/home/root
665,nicholas_taylor_665,Nicholas Taylor,/bin/fish,/home/nicholas_taylor_665
9252,jessica_flores_9252,Jessica Flores,/bin/rc,/home/root
779,kevin_payne_779,Kevin Payne,/bin/xonsh,/home/kevin_payne_779
838,shawn_fitzpatrick_838,Shawn Fitzpatrick,/bin/xonsh,/home/root
1393,amber_ibarra_1393,Amber Ibarra,/bin/ksh,/home/amber_ibarra_1393
848,julia_martinez_848,Julia Martinez,/bin/sh,/home/root
6981,samuel_good_6981,Samuel Good,/bin/dash,/home/root
2237,nicole_hernandez_2237,Nicole Hernandez,/bin/scsh,/home/nicole_hernandez_2237
313,cheryl_james_313,Cheryl James,/bin/eshell,/home/cheryl_james_313
2339,peggy_bishop_2339,Peggy Bishop,/bin/oil,/home/peggy_bishop_2339
8650,kristie_gibson_8650,Kristie Gibson,/bin/scsh,/home/kristie_gibson_8650
1545,rachel_hobbs_1545,Rachel Hobbs,/bin/ion,/home/rachel_hobbs_1545
2959,kim_oliver_2959,Kim Oliver,/bin/scsh,/home/kim_oliver_2959
9608,anthony_hopkins_9608,Anthony Hopkins,/bin/bash,/home/anthony_hopkins_9608
8972,paul_jones_8972,Paul Jones,/bin/fish,/home/paul_jones_8972
8814,thomas_lopez_8814,Thomas Lopez,/bin/zsh,/home/root
8983,veronica_avila_8983,Veronica Avila,/bin/tcsh,/home/veronica_avila_8983
9380,tammy_perry_9380,Tammy Perry,/bin/rc,/home/tammy_perry_9380
4734,dorothy_woodard_4734,Dorothy Woodard,/bin/elvish,/home/dorothy_woodard_4734
8067,madison_clarke_8067,Madison Clarke,/bin/scsh,/home/madison_clarke_8067
1660,felicia_velasquez_1660,Felicia Velasquez,/bin/bash,/home/felicia_velasquez_1660
1184,david_stevens_1184,David Stevens,/bin/xonsh,/home/david_stevens_1184
4109,mary_williams_4109,Mary Williams,/bin/eshell,/home/mary_williams_4109
6038,samuel_ellison_6038,Samuel Ellison,/bin/xonsh,/home/samuel_ellison_6038
5697,bianca_allen_5697,Bianca Allen,/bin/tcsh,/home/bianca_allen_5697
6148,natalie_hill_6148,Natalie Hill,/bin/sh,/home/natalie_hill_6148
5437,rachel_kennedy_5437,Rachel Kennedy,/bin/oil,/home/rachel_kennedy_5437
4071,rebecca_johnson_4071,Rebecca Johnson,/bin/ion,/home/rebecca_johnson_4071
7692,lucas_johnson_7692,Lucas Johnson,/bin/tcsh,/home/lucas_johnson_7692
9804,susan_roberts_9804,Susan Roberts,/bin/zsh,/home/susan_roberts_9804
1250,heather_hale_1250,Heather Hale,/bin/rc,/home/heather_hale_1250
390,nicole_swanson_390,Nicole Swanson,/bin/scsh,/home/nicole_swanson_390
2516,manuel_butler_2516,Manuel Butler,/bin/bash,/home/root
7841,eric_herman_7841,Eric Herman,/bin/zsh,/home/eric_herman_7841
7880,amanda_drake_7880,Amanda Drake,/bin/oil,/home/amanda_drake_7880
7883,jennifer_velasquez_7883,Jennifer Velasquez,/bin/ksh,/home/jennifer_velasquez_7883
9720,kelly_sanchez_9720,Kelly Sanchez,/bin/eshell,/home/kelly_sanchez_9720
5305,mark_salas_5305,Mark Salas,/bin/fish,/home/mark_salas_5305
8525,stephanie_santos_8525,Stephanie Santos,/bin/elvish,/home/stephanie_santos_8525
5569,alexis_lewis_5569,Alexis Lewis,/bin/dash,/home/alexis_lewis_5569
2501,stephanie_valdez_2501,Stephanie Valdez,/bin/csh,/home/stephanie_valdez_2501
6377,jonathan_garner_6377,Jonathan Garner,/bin/xonsh,/home/root
3805,raymond_moreno_3805,Raymond Moreno,/bin/xonsh,/home/raymond_moreno_3805
9504,vincent_dean_9504,Vincent Dean,/bin/eshell,/home/vincent_dean_9504
6606,carl_jones_6606,Carl Jones,/bin/eshell,/home/carl_jones_6606
2348,patricia_hanson_2348,Patricia Hanson,/bin/ion,/home/patricia_hanson_2348
6400,lawrence_thomas_6400,Lawrence Thomas,/bin/oil,/home/lawrence_thomas_6400
7123,debra_west_7123,Debra West,/bin/scsh,/home/debra_west_7123
7474,destiny_espinoza_7474,Destiny Espinoza,/bin/ion,/home/destiny_espinoza_7474
6002,stephen_burch_6002,Stephen Burch,/bin/dash,/home/stephen_burch_6002
3742,debra_bailey_3742,Debra Bailey,/bin/eshell,/home/debra_bailey_3742
108,lisa_williamson_108,Lisa Williamson,/bin/oil,/home/root
8098,jeffrey_bates_phd_8098,Jeffrey Bates PhD,/bin/elvish,/home/jeffrey_bates_phd_8098
6278,amy_moses_6278,Amy Moses,/bin/rc,/home/amy_moses_6278
7098,john_robertson_7098,John Robertson,/bin/scsh,/home/john_robertson_7098
5546,linda_wood_5546,Linda Wood,/bin/csh,/home/linda_wood_5546
8830,edward_garcia_8830,Edward Garcia,/bin/oil,/home/edward_garcia_8830
2018,timothy_smith_2018,Timothy Smith,/bin/eshell,/home/timothy_smith_2018
6509,pamela_burns_6509,Pamela Burns,/bin/ion,/home/pamela_burns_6509
12,tonya_mitchell_12,Tonya Mitchell,/bin/bash,/home/tonya_mitchell_12
1024,angela_jones_1024,Angela Jones,/bin/ion,/home/angela_jones_1024
7610,alicia_taylor_7610,Alicia Taylor,/bin/fish,/home/alicia_taylor_7610
325,john_ruiz_325,John Ruiz,/bin/fish,/home/john_ruiz_325
5844,miranda_taylor_5844,Miranda Taylor,/bin/xonsh,/home/root
5857,melinda_francis_5857,Melinda Francis,/bin/fish,/home/root
922,christina_cross_922,Christina Cross,/bin/ion,/home/root
3663,maurice_lopez_3663,Maurice Lopez,/bin/oh,/home/maurice_lopez_3663
3730,cynthia_thomas_3730,Cynthia Thomas,/bin/zsh,/home/root
9564,brian_hood_9564,Brian Hood,/bin/dash,/home/brian_hood_9564
8646,alicia_campbell_8646,Alicia Campbell,/bin/oh,/home/root
4223,amanda_wilson_4223,Amanda Wilson,/bin/zsh,/home/amanda_wilson_4223
2730,jenna_hopkins_2730,Jenna Hopkins,/bin/scsh,/home/jenna_hopkins_2730
3055,kathryn_harris_3055,Kathryn Harris,/bin/rc,/home/root
3457,gregory_west_dvm_3457,Gregory West DVM,/bin/ksh,/home/gregory_west_dvm_3457
4433,kimberly_noble_4433,Kimberly Noble,/bin/oh,/home/kimberly_noble_4433
8304,laura_contreras_8304,Laura Contreras,/bin/fish,/home/laura_contreras_8304
9266,brittany_vargas_9266,Brittany Vargas,/bin/oh,/home/brittany_vargas_9266
7348,jason_baldwin_7348,Jason Baldwin,/bin/sh,/home/root
1851,justin_robinson_jr._1851,Justin Robinson Jr.,/bin/tcsh,/home/root
4581,jerome_nicholson_4581,Jerome Nicholson,/bin/oh,/home/jerome_nicholson_4581
4909,robert_miller_4909,Robert Miller,/bin/eshell,/home/robert_miller_4909
6732,mark_werner_6732,Mark Werner,/bin/sh,/home/mark_werner_6732
4818,vincent_evans_4818,Vincent Evans,/bin/rc,/home/vincent_evans_4818
3315,robert_ward_3315,Robert Ward,/bin/ksh,/home/root
5744,gregory_jacobs_5744,Gregory Jacobs,/bin/ksh,/home/root
49,emily_maxwell_49,Emily Maxwell,/bin/fish,/home/emily_maxwell_49
7292,william_sanchez_7292,William Sanchez,/bin/ksh,/home/william_sanchez_7292
516,ashlee_leblanc_516,Ashlee Leblanc,/bin/scsh,/home/ashlee_leblanc_516
1619,gregory_davis_1619,Gregory Davis,/bin/scsh,/home/gregory_davis_1619
6747,dylan_hines_6747,Dylan Hines,/bin/ksh,/home/dylan_hines_6747
7396,jose_morris_7396,Jose Morris,/bin/eshell,/home/jose_morris_7396
8063,alexander_gomez_8063,Alexander Gomez,/bin/oh,/home/alexander_gomez_8063
4099,anna_obrien_4099,Anna Obrien,/bin/tcsh,/home/anna_obrien_4099
2119,kevin_hutchinson_2119,Kevin Hutchinson,/bin/tcsh,/home/kevin_hutchinson_2119
5039,spencer_castillo_5039,Spencer Castillo,/bin/rc,/home/spencer_castillo_5039
6536,kyle_lewis_6536,Kyle Lewis,/bin/ion,/home/root
2455,peter_hopkins_2455,Peter Hopkins,/bin/oh,/home/root
374,linda_rodriguez_374,Linda Rodriguez,/bin/ion,/home/linda_rodriguez_374
8997,kathleen_byrd_8997,Kathleen Byrd,/bin/zsh,/home/kathleen_byrd_8997
7134,sandra_thompson_7134,Sandra Thompson,/bin/ksh,/home/sandra_thompson_7134
602,michael_rosales_602,Michael Rosales,/bin/ksh,/home/michael_rosales_602
4652,heather_robinson_4652,Heather Robinson,/bin/elvish,/home/heather_robinson_4652
2257,barbara_sandoval_2257,Barbara Sandoval,/bin/zsh,/home/root
4094,rebecca_turner_4094,Rebecca Turner,/bin/rc,/home/rebecca_turner_4094
684,troy_sexton_684,Troy Sexton,/bin/oh,/home/troy_sexton_684
1572,aaron_mcdonald_1572,Aaron Mcdonald,/bin/scsh,/home/aaron_mcdonald_1572
7925,daniel_bryant_7925,Daniel Bryant,/bin/tcsh,/home/daniel_bryant_7925
444,samuel_harris_444,Samuel Harris,/bin/xonsh,/home/root
1506,daniel_stone_1506,Daniel Stone,/bin/tcsh,/home/daniel_stone_1506
8647,nancy_cameron_8647,Nancy Cameron,/bin/bash,/home/nancy_cameron_8647
9596,isaiah_fields_9596,Isaiah Fields,/bin/eshell,/home/isaiah_fields_9596
55,stephen_walker_55,Stephen Walker,/bin/oh,/home/stephen_walker_55
